,auto,fd,doane,scott,stone,rice,sturges,sqrt
0,0.0010809554959611482,0.0018287420486627537,0.016662894707222157,0.0020028151439077783,0.00025276401423951646,0.0026530709678874802,0.006689169008904133,0.0014289319968019596
1,0.0017166528303504906,0.0023776433463076,0.01667540705801692,0.002180710430097119,0.0007191774018262922,0.003639424737335564,0.022175343141845594,0.0014634561876201106
2,0.0024260279634187717,0.0013329620138218614,0.0124323169631818,0.0019957972238812075,0.0005079737838611828,0.0023085394342863877,0.016201948587827354,0.0014226694236148965
3,0.0015706322507075235,0.0019520662798097473,0.02490407964335595,0.001607549407480568,0.0002992935867636469,0.002008576217354074,0.013738122187465944,0.0013115744162990092
4,0.0013511698708783685,0.0014586932321936329,0.009581039398369105,0.0018695033163014924,0.00025137085149699596,0.004097157364437707,0.026984643691549823,0.00069011401562138
5,0.0013584151195385093,0.0023522359490283327,0.013262149310617819,0.001726763527314948,0.0002944046920329698,0.001893150788016014,0.019734676943271003,0.0011844089801272659
6,0.002253608791100917,0.00246982732541473,0.01219465353266442,0.0014466382597072812,0.0005357955586725526,0.004976588583280777,0.0032906742107261517,0.0015543779134073305
7,0.0019137451106335573,0.0023586270281583444,0.011674263025508627,0.0020969281567019124,0.00019293660339021748,0.004945756641254943,0.012400672038985802,0.0013667499141114276
8,0.0021423507987314515,0.0008454985864951092,0.016411306928236724,0.0018179701380247576,0.00024520986919793756,0.004431427485367826,0.008833967358169338,0.0015959911666939752
9,0.002196672741345243,0.001674077026152229,0.01569292024190613,0.0025475354538859996,0.0003702562387514415,0.005396034990230899,0.0231262161809461,0.0018587647400956718
10,0.0017316751950166027,0.0016422974208217956,0.015455852275873115,0.0016248209355733895,0.0003279431982397275,0.004373428042257191,0.021914519121441146,0.0013734673253883861
11,0.0010080051103108028,0.0019146032479074307,0.018917666703287036,0.0017816985523337783,0.0006807837437799507,0.0030567281924634626,0.02207517175381318,0.0019225345425289558
12,0.0012949587986309011,0.0013798519853210453,0.020309711520950346,0.002326850150576678,0.0005603775460203267,0.0022623977973305486,0.017891120806626783,0.0014475152108036574
13,0.001816223212403779,0.0020780483445856225,0.021585719792699333,0.0015765649527088664,0.0003930961473169881,0.003840794644666202,0.013927985398723457,0.0016559073789009532
14,0.001665450753640493,0.0021737514360412316,0.013031945312085865,0.0022584711251800635,0.0003345576834249823,0.0027357990852476975,0.025494598904514797,0.0010101999821288093
15,0.001461988334447541,0.0016221913828723862,0.024145780887223158,0.0021526444857919705,0.0002458703496331852,0.0042107016700009105,0.01684103047864476,0.0011402049941231555
16,0.002287871386344627,0.0013859296999243701,0.009687221817431675,0.001478591254954487,0.0006456838490374127,0.000926098228232811,0.02448302399304467,0.0013600879302036357
17,0.001867133521192027,0.00268142310726871,0.021582006276114115,0.002320366050498,0.00040747684839200534,0.0049559996226326,0.012730577365829804,0.0019276558681966536
18,0.0023455947753647497,0.001987988842519815,0.016334880205027682,0.0019059572310243782,0.00045149745761375486,0.001061863810150068,0.02044371928785731,0.0007203051070571604
19,0.002491368878111953,0.0014188513179728972,0.012360055467843457,0.0020591736280539392,0.0004365312135156276,0.0029089266212145633,0.025000753500908964,0.0013123888358747549
20,0.0024512769084063884,0.002323644029674175,0.019113371844239915,0.0015529843223376489,0.0005237858166363629,0.0030369453489006524,0.01938326761345233,0.001330489153415379
21,0.0017211685408704117,0.0018873958524782048,0.009243956153035382,0.0017500580813542103,0.00026564862900775436,0.005112810692157952,0.020015210203088277,0.0013691136350760034
22,0.0017425950414648205,0.0015816702147449097,0.018833049742886028,0.0023035910718187938,0.00028461149143915466,0.0016630279874247525,0.012216649695809734,0.0017264861489555878
23,0.0017622050175281393,0.0024917130133811855,0.017441577350086338,0.002527528682113357,0.0003817801661050561,0.00519952538495269,0.020392084341167478,0.0015671078586178954
24,0.001520644716639404,0.0018468092550091015,0.023633297750126923,0.0023339405390696466,0.00023626392938509925,0.00495209722381799,0.011994237702976186,0.001554576369417991
25,0.001951999942326548,0.002457269869875483,0.014745908070463096,0.002047156829216533,0.00017132079741312436,0.005006876886083223,0.01809895321603588,0.0015802358364694726
26,0.0025909100249741977,0.0016840280251237613,0.015426360869596707,0.0025737795804671917,0.0003602709471635324,0.003469346330642108,0.019331475420282213,0.0016056459054468823
27,0.001611304700853254,0.0021429373447026277,0.012651098444786728,0.0010104205402297862,0.004128306865187468,0.0039545472657656145,0.022646392440435825,0.001264665938161386
28,0.001577666039796585,0.0013632833287490263,0.012721780104403915,0.0017665020320912729,0.00041479099932202504,0.0027254308800904767,0.02063325498841929,0.0015267109999145296
29,0.0017938448925127587,0.001550968667299341,0.01635116700567045,0.0019037744910535663,0.00031298226598278414,0.004849117786918057,0.020491701048793467,0.0014850073774894728
30,0.0019303046722312768,0.0016857225277112234,0.009564138052493532,0.0018631721213736767,0.0004050044829425266,0.0048128722322842285,0.018826961734933537,0.001508042748343379
31,0.0024063510191870987,0.0021321865395042476,0.013175345231671735,0.0023969606740067285,0.00029013560163975826,0.004761483862837033,0.024603486768143727,0.001437844996113733
32,0.0016877171971307887,0.002226795510196723,0.018072739599683238,0.001969903737568582,0.00019286624021989303,0.003754638314084494,0.013902750412647664,0.0014472569346570118
33,0.002226580233292401,0.0021032734705247772,0.00610959973171182,0.0016677961449976244,0.00036828748048864347,0.0027102910360212273,0.016353101836267224,0.0012812889429155983
34,0.0018723028041254947,0.002037146492170201,0.020503873861994388,0.002398491100806986,0.00031939401277505936,0.005126006125124888,0.014938386665767247,0.0016987976367180493
35,0.0013787499090086681,0.001993741268623994,0.022251106871857926,0.0019131819685807795,0.000276028962166193,0.0020872458870229175,0.014865555304780731,0.0012394277602911577
36,0.0026022533232762713,0.0024164800735090946,0.01641822689095088,0.001683753981122239,0.0020167552535953017,0.006179754304314678,0.017482237338017695,0.0005128016972420433
37,0.001467735700054318,0.0012526302186855454,0.021521361580407898,0.0017059020570600561,0.0003507885672302533,0.0027511487217868986,0.017047335385033262,0.0008758855565946915
38,0.0020703725792296517,0.0016557974935455274,0.009947461448802517,0.0022850605540862398,0.00028702392451761456,0.004536237527018782,0.02271528483835674,0.0014754159391636825
39,0.0024563705678442645,0.002462566805900681,0.019314730489854808,0.0019850096340069423,0.00024233744498926136,0.0030891367980007815,0.027335875328524297,0.0014714374834878705
40,0.0020687140975354473,0.0011039007346007746,0.012883980138227898,0.0023879996188005785,0.0008212561951158973,0.005031599755156072,0.013171969578094052,0.0008959146962698181
41,0.0018801444289060253,0.0015852989179782782,0.026009170681658166,0.0024219694833295903,0.000363612860549688,0.00520204039006886,0.022099438086255873,0.000676912864698362
42,0.001287863192173268,0.0017981658218015715,0.020105852407926,0.001651561824678659,0.000372747365383356,0.004386107406922105,0.017522579912041095,0.0012482517491269427
43,0.0024611335324772423,0.0020481229947325996,0.017841337002230867,0.001240847195426879,0.00015392950069093115,0.004637712700995696,0.024352386561010433,0.0013910254586402908
44,0.001639855243696434,0.0017775231806202926,0.02189700146764081,0.0015991782239873692,0.0006782789335058239,0.0036816524431131526,0.02395116699054773,0.0011297418209156465
45,0.0018229928829504788,0.0012096309741204418,0.016937016856416336,0.0019084814314117469,0.00014143958855980776,0.0038811066691279367,0.00548997005736461,0.0010987671690502923
46,0.0023084108800187006,0.002018347830570027,0.014980617041861514,0.0021326930928064437,0.00040127041885274764,0.004796389388788695,0.014363287302948962,0.002134760581718181
47,0.0017434262856683806,0.001991061378774693,0.022344315827235037,0.002438567227872307,0.0004157416848561397,0.0037911643413410293,0.012709406323009669,0.0019118492170536595
48,0.00150949227447869,0.002281945977181054,0.020730444761713727,0.002239457292522587,0.00027474402285252895,0.0017877183212674501,0.021691466639589707,0.0010200066811054322
49,0.001958580333611156,0.0016034927517201234,0.013886479881526663,0.0019359251417328887,0.0007285229450750937,0.003964496043898649,0.021252632814922363,0.0008078514217031499
50,0.0018567796879447548,0.0013246056039941684,0.013036635318645861,0.001239439711731293,0.002037204735034258,0.002528799038229119,0.02264698431453239,0.0007318339755913769
51,0.002178684512675586,0.0021357001858972194,0.02770207276737613,0.002719798450667215,0.0011169473005282948,0.002499238426325288,0.00867947027568498,0.0006560924757549152
52,0.0017967501293616964,0.0015964396484233771,0.01934579452844994,0.002170184193547491,0.0006009545598779254,0.0038427787435722205,0.027100165166931516,0.00043740371986358156
53,0.0016434712664200818,0.002308340352708751,0.0181327835497685,0.00264360695727572,0.00026119031509944877,0.003637562898199357,0.019645778913776963,0.0012809367636409498
54,0.001474429128625629,0.0016426395494592077,0.022302253338354696,0.0024422513748960295,0.0005715126394313298,0.00249868660821797,0.014941051201278534,0.0014668406339422228
55,0.0018545493277972243,0.0023776350900672483,0.01931125569152522,0.0018920491830020265,0.0005174119929508028,0.004452764852649643,0.02230072520672889,0.0013284112693021063
56,0.0017097081065521982,0.0017291162289648394,0.016363337945585307,0.0019098300555422205,0.00019890765881830778,0.0008572565506520098,0.02026534245681442,0.0010936078514410274
57,0.0016678378802735439,0.0019893583334947332,0.024139979432513992,0.002665416588113621,0.000328741584919742,0.0040447040425062915,0.012193183145724984,0.0011157920686066384
58,0.0022017953999581385,0.002285602887651782,0.015597767989993922,0.0021053528535817734,0.0002643501298798445,0.005857489845664108,0.025026849781992898,0.0017570607200791837
59,0.0006895185145459336,0.0015093821726524929,0.011339052238599252,0.0015444503058874661,0.00030352866797101163,0.004723475075789515,0.022334404696245504,0.0016092911336526117
60,0.0023502567556000983,0.0011863912388849487,0.020686888922467762,0.0018196554414790767,0.0003701243066786773,0.0026680669073396025,0.02045796177135437,0.0013421939354843928
61,0.001801875619785834,0.0012426861492014563,0.014474052655846066,0.002067152948531591,0.0003285216182630648,0.006295167394199451,0.022183473564268672,0.001524728527041723
62,0.0018827907336659295,0.0017600584864754455,0.014533677786594885,0.0021480230812437684,0.00033322197623543947,0.005267620231335838,0.01527917645881192,0.0014884883821975998
63,0.001536086084703562,0.0023526258412554964,0.011657536656471557,0.0016763014599098164,0.0004307842415658854,0.0026103607661728057,0.01627524573293627,0.0010945932839636291
64,0.002040831563593909,0.0015161150823550479,0.01564873438528625,0.001961028291310215,0.00020130862340061938,0.003250812304194248,0.013481847181971849,0.001161822649392003
65,0.0015985282423324016,0.0011875306194196779,0.022590406229813044,0.001484244719481338,0.00046354572402374986,0.003950762890785857,0.02563771001285457,0.0013992325866952868
66,0.0025607925945322304,0.0025166887183938106,0.014077009042720266,0.0014462105808741735,0.000409835690006201,0.004792256274910009,0.008673900970569266,0.0013980027214027357
67,0.0019219490694341716,0.002611016591882694,0.019121877987019007,0.0015811366327284973,0.0003988762946063105,0.005496353871085234,0.006787981025302554,0.0009657904705874069
68,0.00233951261979335,0.0025299012075641805,0.02364748101088618,0.0015593430265858745,0.00041157876664525895,0.005169188686561544,0.004947304259314179,0.000771420814461874
69,0.0019913724544235335,0.0021530542467838735,0.02090757727305659,0.0015299481032092091,0.0022984108425471474,0.0014114518042513656,0.02152966075558992,0.0014600630152110327
70,0.002522461034719093,0.001428512698643682,0.01565555991489413,0.0019933333702424625,0.0003531028482689508,0.002110005362211621,0.023733848967912842,0.0015800833500151934
71,0.0015633346253288575,0.0015096363728447986,0.010175175970278559,0.0018270274871556038,0.00042991674542112605,0.00319570186127833,0.02479475577859992,0.0015121578538104328
72,0.002408219099382954,0.0025866100032502196,0.010804474779073283,0.002301941348106583,0.0005019795365140179,0.004341913799509614,0.017887566922566763,0.0013400039773637244
73,0.0021981556895472997,0.002051220662364713,0.0058977644575557795,0.0025860411275023393,0.0004524129701967721,0.0030600317915006796,0.019226943722623666,0.0011158192605999328
74,0.0016849497218268115,0.0021442918933173693,0.017348659707926196,0.0020443203968358655,0.00028168011913053196,0.003441771031422581,0.026252207506609712,0.0005889444841326547
75,0.0020079281289558165,0.0020733466983888305,0.014365467828309773,0.0018674427009581786,0.0002911010703001699,0.0038274687957885875,0.02390046833455607,0.0018337930176829014
76,0.0024824832451132445,0.0016196220624873875,0.013540430506057194,0.0016903372469611213,0.00037130709764360894,0.0023599933977944804,0.017618593294349196,0.0009844761333964837
77,0.0013921556663958605,0.0012005935209057467,0.017210994358053757,0.0016663158686816251,0.00046961918039939616,0.00360656574076028,0.03441395749579535,0.0016970646042604879
78,0.0020191616143507315,0.0026011324614327986,0.022538671704570384,0.0017730438264932456,0.00042161370316301744,0.004726218206125791,0.025654388723978464,0.0005790224013376602
79,0.0015446373524550655,0.0014618636379253968,0.010414033299998834,0.0019652286498508765,0.00021420399104787183,0.0031127481200382613,0.01793650988351511,0.00125919347394583
80,0.0017389131608914889,0.001602697277426861,0.01168823728278016,0.0018419266486340337,0.0005687332281525911,0.0048505045741910405,0.016406796272644353,0.0013233329217629123
81,0.0015427069229827246,0.0018697632491852416,0.020606510587346617,0.0022534967307148027,0.0005923209998054442,0.0020573966290706866,0.017261750349056314,0.0013717718535761496
82,0.0011177029412495535,0.0017994629750450477,0.016947565863141,0.0014843972544364586,0.00030267647279997196,0.005324058114422348,0.01396466990515846,0.0016031528468153106
83,0.0014891676842276795,0.0015781031525313684,0.02534515716672393,0.0016479060110272605,0.0004888980456235135,0.003679648091526749,0.02160314551211274,0.0011825605065374832
84,0.0019064418310119266,0.0020727318354797405,0.016792656338823323,0.0016340653040352398,0.00023483393636514327,0.0046764195666557,0.023730842373352403,0.001630522995338876
85,0.0020314379425260924,0.0016956974646013237,0.024309533124836503,0.002703310161348963,0.00013066038806105727,0.003139645583462232,0.02694843005626387,0.0014290417882148346
86,0.0021327445371674076,0.0023586378142005367,0.012698064100589452,0.0022548287256656746,0.0004178804907583792,0.0052610421534420365,0.016897070741566794,0.0013954941834661099
87,0.001813685840649413,0.0017642296371774041,0.021845882040369594,0.0028135048709034068,0.00019369865496745057,0.004824518900696073,0.018813799730324612,0.0008935827881279205
88,0.0015855941519825588,0.001983668836073825,0.010245687327778495,0.0016418521100066354,0.0003390398728449235,0.005845732920895758,0.01863652794358118,0.0012605055011980764
89,0.0019198143023353052,0.0006311669443800664,0.019609219381109558,0.0025791924067342744,0.0002463137260566217,0.0047409119342045804,0.008064971299434301,0.0018409276508429444
90,0.0017594562345990409,0.001589260128090242,0.015944827741795443,0.0017550378235469627,0.0002858322893342646,0.005061524644432615,0.023033348825897377,0.0017434297464359815
91,0.0013522916214431684,0.0011725360173736523,0.019417533042723874,0.0020559325046384247,0.0005560319033118049,0.0033889664132072624,0.019475150326207915,0.0012237516732242304
92,0.0016439255027464574,0.0021930581743880486,0.01167157708458799,0.002050754620822703,0.0004015899700370609,0.003779152775769531,0.022374411748792858,0.0011998443222177929
93,0.0019443339034516287,0.0020655898279208613,0.01967943185702096,0.0022781956808785022,0.00039951360612256744,0.004095101143635466,0.023061672203616664,0.0011052708545156158
94,0.0025164747113112316,0.0015163911021294453,0.011554478382044039,0.002024777055837711,0.00034783933186567965,0.005451662503467081,0.014320571073115141,0.0017436547166912518
95,0.002193355153453792,0.0017782438288985178,0.015963680583253908,0.0015278112816950475,0.0002972143692540766,0.006085200330463581,0.021255345608298174,0.0009935273981577309
96,0.0023514717492424545,0.002004783238285779,0.015444365480986117,0.0016802748802829128,0.0003040236445582014,0.002974731054910158,0.01875241373628093,0.0012771242318375328
97,0.0022788408648275636,0.0017175684084445864,0.021154842835809533,0.001890489349100463,0.00023733229824392265,0.0019614689039467587,0.017262511635877602,0.0009796172676334134
98,0.0016115308912822586,0.0017205951319127898,0.007414130035568927,0.0016236307542579881,0.00036459749072951267,0.005022583510734795,0.018794438390692406,0.0007375336155948339
99,0.0017379966152819741,0.002490747117481452,0.01618617690842417,0.001879364664545848,0.00021239178767966962,0.005680302704014655,0.021437488903661348,0.0011809616941449441
